"Dim 1";"Dim 2";"Dim 3";"Dim 4";"Dim 5"
"301";0,221710295285652;0,0296645779925514;0,088038793679439;0,23691966075219;0,0584258997029622
"302";0,0704119125366105;0,306061960309615;9,56340135637528e-05;0,00117303245201752;0,136060053508003
"303";0,0477717889400018;0,0778265183855886;0,033548978546587;0,0814818772929817;0,0108252349517557
"304";0,0553459593940914;0,00164341697808556;0,213021285889753;0,0210086596574831;0,167853613887514
"305";0,0256431947208815;0,119085121603908;0,225074510672989;0,0103517154283871;0,00130820787646444
"306";0,300681455010035;0,0537768415438215;0,134965415512534;0,00293942869707356;0,0851704682944125
"307";0,132726277902939;0,032760349883776;0,153420725374343;0,046446796307591;0,0729294375292009
"308";0,0435438369839936;0,146183591195945;0,0272700419421739;0,122263977617197;4,61176099924035e-05
"309";0,0129098970776287;0,0390253662004019;0,212830144168653;0,197289530178097;0,0361150806856999
"310";0,0312754107608619;0,391759187434615;0,176511416037107;8,60041278514872e-06;0,109299457498469
"311";0,109801384334503;0,110511521113637;0,28283044480131;0,00119881915742384;0,000159577058863112
"312";0,0102954903738264;0,0419185794456377;0,0132438012636343;0,0471285933611223;0,568826890662831
"313";0,0137511078640057;0,224656889117747;0,132322781857806;0,0025176889952539;0,234496134384483
"314";0,0724548028771856;0,00274579773300733;0,154773288654886;0,00191679664696646;0,0948386518266607
"315";0,118909794998951;0,00889420836502767;0,00543376566281394;0,0158571101370441;0,195571070002811
"316";0,118360121407852;0,214057036255485;0,0197677874796353;0,263691111216573;0,100838215162623
"317";0,0210044869499073;0,000311499523826741;0,163888390284605;0,235989892880917;0,189615260866277
"318";0,326604088272719;0,215153809243465;0,018194218019236;0,0565499740457582;0,00689442635075889
"319";0,0632135962676316;0,00327093371137467;0,510772726983584;1,2079991316657e-05;0,00895212257198101
"320";0,0116706448682142;0,00302577022291599;0,413624441451899;0,0754519192078611;0,0820125423456085
"321";0,0184846219471005;0,0459267774065041;0,00291756366405479;0,683674984973489;0,00857268403912277
"322";0,102531307309574;0,00447669274634842;0,00135938812440133;0,227502862828011;0,00332464640251339
"323";0,0150500416765019;0,0623005450062568;0,0813169574682785;0,478266218422367;0,000903386939245436
"324";0,0270892649790232;0,0310066951103274;0,191024373989272;0,0332955798608457;0,0554684934952399
"325";0,04703333837945;0,114999083615553;0,0924221857697575;0,020682919771735;0,000344909217337189
"326";0,203455271805878;0,22943387471792;0,0957210424002069;0,00990265894955596;0,165370633380326
"327";0,225786236931043;0,000596589052159929;0,0950824321727022;0,000108305021475744;0,121699830798349
"328";0,128405062245523;0,0421039713905644;0,0166917006489033;0,00602432726294797;0,156728375654245
"329";0,0165529501452351;0,0508080688691965;0,000513841403117573;0,306549686876155;0,0243020772366541
"330";0,0154591959693154;0,106434259923115;0,317111824534582;0,00813331055876952;0,00726024492548985
"331";0,0296346617181617;0,526285413122357;0,0106050391900775;0,153345395581396;0,134179533858817
"332";0,0881130526679915;0,192921964638609;0,140760731308286;0,229817233725816;0,127276635976551
"333";0,0719715305501564;0,00251231634110412;0,124609655758559;0,00351105057963174;0,0250416925648916
"334";0,117612367470953;0,09460980203754;0,00515465486499151;0,0587040710629288;0,0183257598774883
"335";7,63546275229622e-05;0,145664150792292;0,0338726779447913;0,479563007396182;0,101652936424786
"336";0,0477717889400018;0,0778265183855886;0,033548978546587;0,0814818772929817;0,0108252349517557
"337";0,000380666631820123;0,00280283254640771;0,434389520783945;0,0947503274126128;0,000217861850950623
"338";0,0763190261092478;0,154317199703293;0,00165464882150604;0,0050320557217329;0,127826673595094
"339";0,084817481455196;0,23840643636592;0,0315602379302324;0,00417066953400416;0,111949330308047
"340";0,06871003269391;0,0779884126183648;0,0379461541515832;0,00694310484995467;0,0395666377676604
"341";0,0453171977902148;0,0136379528720453;0,000571412074356868;0,268962862575149;0,00877496212736769
"342";0,0491580447522891;0,0181389144818908;0,150589651374545;0,0541518702744826;0,000281291611339343
"343";0,0857113331835283;0,0237662614043603;0,253084833528671;0,0651735895095436;0,0218199804335932
"344";0,0583262923682865;0,0061722219127248;0,165610828096465;0,0158154138728254;0,177899262000084
"345";0,0924210252732866;0,000415184176775934;0,00223753595741904;0,152507756798741;0,188257390919935
"346";0,0461239038528728;0,108939339264174;0,000483387351392154;0,0226207760413085;0,450619010965368
"347";0,0856498301999919;0,0111398946604795;0,108055102295318;0,0305387154825382;0,0165225163590068
"348";0,100314700129395;0,310614071599364;0,110507036395525;0,0462063699190088;0,257548379117328
"349";0,245386060134325;0,204569396490765;0,032555932777323;0,171015300853777;0,0015986943404799
"350";0,129594905820709;0,137382080883375;0,0221322689661725;0,461040474595539;0,116102843178116
"351";0,0348444357524769;0,0272508573082614;0,161432968238953;0,0285493396952599;0,0456289778930405
"352";0,144903158315048;0,00155353859486063;0,366967990139362;0,0984656022933193;0,0139200677136292
"353";0,131226492120704;0,0676485884413623;0,167788825212684;0,0734238170326189;0,111731861550824
"354";0,0814029165965974;0,0441685660791514;0,00224910970286461;0,000963953468970021;0,103400460462444
"355";0,0677381403567891;0,13451770038254;0,139089056337999;0,106375674612741;0,390646422598551
"356";0,0207385123009993;0,0494990103558664;0,000449653981571854;0,0510691383683077;0,055106365405541
"357";0,0717819624436864;0,00923903052520612;0,00925122673515544;0,0227063494966305;0,0253720371157819
"358";0,204470987826887;0,190536828273624;0,298803597880215;0,0690890784170928;0,00902047369262146
"359";0,178919004238607;0,0165283570945239;0,00513905464756016;0,0094873514287998;0,117245912117289
"360";0,0704119125366105;0,306061960309615;9,56340135637528e-05;0,00117303245201752;0,136060053508003
"361";0,0456136382704934;0,136369139872869;0,223371063038124;0,0968693884231099;0,1570143443203
"362";0,389096998487205;0,0904919409891468;3,35903085076495e-06;0,00782941038319335;0,0179327149674165
"363";0,16374988828414;0,193607274467738;0,015864859935109;0,0674908510923793;0,011195992496465
"364";0,137467049409092;0,00408968282743527;0,389134172121669;0,103246977551741;5,10932247670005e-05
"365";0,167218991339657;0,183493653738446;0,013686556540567;0,0687845820933255;0,00873681293993235
"366";0,0222295083337357;0,167236709961276;0,163160061279685;0,343849971280247;0,000458238105490115
"367";0,000484777557193195;0,173851610515714;0,0240654548928068;0,310501273607713;0,0656887582573561
"368";0,081490315212966;0,0204667313457131;0,181810844656587;0,000319906493220811;0,00712562752610416
"369";0,167933683811838;0,0289379886669708;0,156458820724032;0,00211403302874768;0,178723758577942
"370";0,211651461302658;0,166260343528197;0,124999016028127;0,00102593887570626;0,0665035279973377
"371";0,104534063335057;0,0164808589068505;0,14693766240324;0,0199188150617722;0,0417825788160397
"372";0,396155282296062;0,000752830060528681;0,000136093325465182;0,0363444697071526;0,0297911170197336
"373";0,0781229999660397;0,0674354355741216;0,0267594934919959;0,100690992679393;0,40400923087248
"374";0,145270742494808;0,000216848630634049;0,134192854118176;0,0188299226969976;0,0118126173826202
"375";0,166278322943736;0,0598890418122384;0,0486197298252858;0,128390800569384;0,00167583876953432
"376";0,195028377040439;0,00539569131140017;0,0359937894080133;0,0940137968753454;0,00728661109202719
"377";0,0487129668569062;0,182906386746729;0,00358350217438382;0,0295667267790947;0,159846051952621
"378";0,0740016334382595;0,0305787316608365;0,0851186344875536;0,0108640737348543;0,0670950000689018
"379";0,0632831761074791;0,0532209020689993;0,293278430106073;0,00156472583437733;0,0434839974756326
"380";0,0815044080441254;0,000311539585998416;0,000986724413572811;0,206765690565205;0,0869356967076203
"381";0,208046200255549;0,163966230286502;0,159032936122544;0,0520533754798497;0,0176037429321499
"382";0,212174982338582;0,438593024191878;0,0799928560386169;0,00207450269139742;0,0331446984089778
"383";0,259093678803495;0,000186153531159699;0,068465295867898;0,00658916267843925;0,246310012208
"384";0,0492740853035455;0,00575087351756855;0,0149735678552998;9,34156176636486e-05;0,12052494317719
"385";0,0546503616291842;0,320520132916391;0,0019979252901627;0,00839077544040934;0,00241318307272736
"386";0,0582343017715792;0,0379686914779587;0,0829583356118032;0,0101647063631207;0,00494956338176839
"387";0,289207085978262;0,0773186263670262;0,136141224833334;0,000109156912733746;0,0796511050125012
"388";0,0626847708095999;0,00251569339958138;0,139736430084842;0,00245072163520049;0,109457231605501
"389";7,34516809776257e-05;0,0216111632544244;0,158405175687006;0,32840879481325;0,0946226988778934
"390";0,0692090423431355;0,169807265893646;0,0081844557618407;0,0501648409344201;0,0713845090920981
"391";0,190035562816211;0,42984179415808;0,00226777631711302;0,0395700621991257;0,0117389669622494
"392";0,181667944557506;0,0777509498689924;0,02205879127018;0,369002431027096;0,0745029554815691
"393";0,185923344193628;0,00728260465631876;0,00451403108197863;0,349140680187348;0,135258178923975
"394";0,105419884620165;0,239505451063729;0,10361224023569;0,0544892706256675;0,00183802702148338
"395";0,082163387006738;0,0405175430352875;0,136087614089149;0,0275127953573381;0,0257412084515885
"396";0,0142147786923102;0,0220547458527582;0,434101893522233;0,000862069161680953;0,0281801587767499
"397";0,104164931344617;0,0122598071948761;0,249719326042292;0,416191273520771;0,0448395555590006
"398";0,0781229999660397;0,0674354355741216;0,0267594934919959;0,100690992679393;0,40400923087248
"399";0,105402378044475;0,00458209006452259;0,0312686158414718;0,311837379854896;0,0458978732083248
"400";0,070875946690043;0,0870124756348699;0,252766664269261;0,0331385517585378;0,48741286219356
"401";0,173986447428302;0,042685227823558;0,00539337488388501;0,0544814973896222;0,0824220882311014
"402";0,11967982295797;0,000124148967115094;0,108643253900782;0,00747672136325729;0,286690009091729
"403";0,0802457380215289;0,0463169458437316;0,113876106576505;0,0319925312375036;0,377370623141301
"404";0,109399205566867;0,182643021993789;0,230182825935602;0,143058054427803;0,0650341501290387
"405";0,233621518466649;0,0210572207673149;0,0151037650663824;0,0507617220163396;0,138752577533928
"406";0,0357475217855787;0,0079606578626893;0,346805768158374;0,056660423394911;0,357581491733017
"407";0,0792585505400377;0,0124287220130685;0,0775916965592566;0,223837020088524;0,00218187164300038
"408";0,169596665604331;0,0404234430538436;0,00217038533384866;0,0120597991767388;0,02760561232703
"409";0,175541973239149;0,0141851778212567;0,0632966859647816;0,0309990306149587;0,288195369505214
"410";0,0438104759093446;0,127902972445975;0,214976192175077;0,0984181119694111;0,166946239504608
"411";0,109399205566867;0,182643021993789;0,230182825935602;0,143058054427803;0,0650341501290387
"412";0,0408713526346374;0,0481380856709816;0,0346819598827492;0,151528502168791;0,0156110614297397
"413";0,000492638877080809;0,035774504334529;0,0193537720647569;0,017838021493586;0,0800940954834713
"414";0,0623637078777894;0,0137670749617249;0,698110425139272;0,0190879375834931;0,0324318011198941
"415";0,00371119733896538;0,251557425225187;0,0334112023905398;0,00442868124195883;0,0120358722441402
"416";0,0539671413947467;0,0801555137624964;0,124041742920113;0,0802035879046557;0,355703727952006
"417";0,0389434737649645;0,113155656949351;0,000377276295468436;7,04097367949855e-05;0,563064670458225
"418";0,00722719733124272;0,00676644113206513;0,0539226102783121;0,00059390497273767;0,0665492502502717
"419";0,0440338515568307;0,0135108281004165;0,00381238916656198;0,0590300691809407;0,000325157560646869
"420";0,0412791212615749;0,00541561209434386;0,0201542125001605;0,000236812180974918;0,0850509940745636
"421";0,0910796334528512;0,0643054303540811;0,0124148066853538;0,073015982309431;0,00877544593834756
"422";0,122038961313059;0,0764161657084395;0,0300537552783988;0,0437474559171993;0,0610654499983964
"423";0,0561826849424763;0,000168060487075759;0,00077378249590659;0,0317591879573449;0,894131613566232
"424";0,0453983515074489;0,152256587453692;0,0204011067879992;0,0852854800627514;0,343172138276678
"425";0,082077675927347;0,0638535364573623;0,0388946941584201;0,525948116547566;0,0200315460100303
"426";0,155640229583814;0,107329143425919;0,0280123043303887;0,0525566496890459;0,0314607965511892
"427";0,0832413277269525;0,0451488565610706;0,00646981967750789;0,143137802575825;0,0313156846176455
"428";0,162206606506302;0,157589460263819;0,0387830478470578;0,0299584679488109;0,282813932892531
"429";0,179016093507279;0,156296487615353;0,172851289797182;0,0202955821749618;0,189456484601929
"430";0,00434845914188396;0,048917068050954;0,000147589567035697;0,000307733488713827;0,117969934746384
"431";0,253061923589583;0,00729855576455978;0,153249809147739;0,00396134400888096;0,179067630320111
"432";0,0487129668569062;0,182906386746729;0,00358350217438382;0,0295667267790947;0,159846051952621
"433";0,316645131463763;0,00172449085247162;0,00940951877427494;0,124102161634864;0,00222121243714432
"434";0,370638627148814;0,0421818677841011;0,046870787550657;0,0067449578627822;0,0246029737117768
"435";0,00822604863594364;0,0979362126364071;0,21354741970958;0,00615918946433347;0,00666854555583863
"436";0,0368748642773325;0,157734772624489;0,0105846862141089;0,302272368232051;0,000908532764652089
"437";0,0272895796295737;0,0734529232799092;0,148239645723271;0,0530764945069255;0,253177858729114
"438";0,0201337167715667;0,000331054657480287;0,101877491357381;0,0441557338911734;0,129460143642413
"439";0,12865433331322;0,0743746231775069;0,133003158857929;0,173988798161276;0,0215734193587655
"440";0,106597542786555;0,000226546076206734;0,104644923797401;0,0175730819291198;0,00119511296744973
"441";0,0287074038511861;0,0886305027709428;0,27155771989322;0,312471926484969;0,0546238792416297
"442";0,0779545038512958;0,250279528873424;0,216550421734691;0,162381551120455;0,0120627612311534
"443";0,0735177472227797;0,0653391790705793;0,0235144625883831;0,00296276728054599;0,0620537201511146
"444";0,185759075957776;0,0353744163643542;0,00267720108575621;0,132715769940107;0,0154653006911988
"445";0,0959790554781278;0,0194480782570295;0,0776659389478362;0,26005494027674;0,124144517411312
"446";0,0724137550382289;0,0616190303782945;0,0014969947379768;0,0892038562637411;0,00732189609828157
"447";0,0792585505400377;0,0124287220130685;0,0775916965592566;0,223837020088524;0,00218187164300038
"448";0,0422625074124733;0,0163540007801767;0,00278555100192015;0,0602403912427521;0,000922477978757038
"449";0,228101242623486;0,130182583264328;0,000544870793361026;0,0271691307761009;0,110726136531006
"450";0,00226082443969635;0,0437693267905131;0,29850306684727;0,117832393944191;0,111201923035048
"451";0,0186281626402616;0,000135824403827884;0,0299580998248127;0,0243246267427607;0,00482735127972746
"452";0,170291235117778;0,141078348028574;0,0122758492414916;0,00258078485024431;0,000237339148830879
"453";0,156528768088788;0,0812956672976516;0,163709170295719;0,350005337878448;0,105145936030916
"454";0,0301446366182537;0,123863226649254;0,390262094227665;0,00270487159817049;0,0562506288025171
"455";0,168894459490406;0,189873774388947;0,0536583881029366;0,00825068928742354;0,00490936238118114
"456";0,0991233186085559;0,593832943707111;0,111786005093316;0,0234878852865062;0,00491605783722349
"457";0,0400542028850521;0,1279686340861;0,0082813751038914;0,0640116562339348;6,21741025592856e-05
"458";0,0125835015556393;0,0722687180426792;0,00751082952333121;0,098911632005182;0,147281949546546
"459";0,0957282409021707;0,418469926560796;0,00878129440921262;0,0017473751343788;0,310535393894208
"460";0,0418566351509471;0,00378888813830356;0,00699610160061049;0,60082662179978;0,00353005324969441
"461";0,0842945364021472;0,240635538657632;0,0475516679608486;0,00640857943332504;0,017322829223041
"462";0,254086894382786;0,0613915387671917;0,0459577951516106;2,6740491327283e-05;0,00176518481070062
"463";0,000565234188922405;0,00170528614442568;0,446288879268696;0,0932308518140929;0,000734428470683841
"464";0,106040163406404;0,0488763776105048;0,0816542553373755;0,130844602615088;0,0214901581554656
"465";0,0663485760466528;0,0416439106764627;0,0747655527786728;0,00832329766181874;0,472801227498471
"466";0,0257336193625406;0,0751088806647558;0,0299186261897381;0,177439161798511;0,0806047276638101
"467";0,0745442687015633;0,219860878489781;0,0229298656721912;0,0984597335551619;0,107912913002593
"468";0,0231672182131643;0,0456505796895211;0,00330350860964457;0,00100612125261262;0,0282759774573497
"469";0,015775998397671;0,0314237441726933;0,250623045276774;0,0738751443909922;0,00106058194629584
"470";0,0456136382704934;0,136369139872869;0,223371063038124;0,0968693884231099;0,1570143443203
"471";0,24911725152406;0,013691197642275;0,0593562450114365;0,306848760527758;0,148580113654777
"472";0,0234906726236107;0,0988233115308701;0,0718082630977136;0,500430542678598;0,0066204652795023
"473";0,132310295991188;0,0394626123440624;0,0757872366482627;0,0832205147836017;0,470892271841873
"474";0,0391993034149404;0,105866024868241;0,0541467320705588;0,481505383427461;0,0106655889171933
"475";0,252691480168442;0,172890590743961;0,0832644107680732;0,0179958546415638;0,00915488801521983
"476";0,0417898644766472;0,0118475533892706;0,138502017107691;0,000352113850591253;0,639913712114257
"477";0,0978368493329298;0,276412862786968;0,034071998277252;0,0761999766439431;0,220702007204121
"478";0,0718973265869507;0,114251874091702;0,0323529095712916;0,00908878244361149;0,0740700770826457
"479";0,0748412718599686;0,350462056692314;0,192156147448741;0,0527477990954288;0,0542918814670454
"480";0,0384506099254848;0,0352936100961835;0,25910061085797;0,0411515909195173;0,0801634360706764
"481";0,210093942693959;0,218922405752693;0,0541519091873993;0,0301595361232742;0,117892956273724
"482";0,377930871053269;0,0768232222053657;0,119930077256673;0,0511847904458122;0,00700918743870334
"483";0,396155282296062;0,000752830060528681;0,000136093325465182;0,0363444697071526;0,0297911170197336
"484";0,302933576418621;0,00016789463673168;0,0473577122255744;0,0313298328546522;0,0615358116721226
"485";0,0114517901451975;0,0773939845476628;0,00139034856271116;0,110525140381052;0,00898162035502469
"486";0,0648380885915792;0,00148302120889298;0,146520215187777;0,00221150374144391;0,101444171355577
"487";0,0663485760466528;0,0416439106764627;0,0747655527786728;0,00832329766181874;0,472801227498471
"488";0,0250342860668605;0,0165683434059364;1,77363824546784e-05;0,248236405853166;0,0330203122578544
"489";0,0160316124941181;0,42093532560039;9,995007488945e-05;0,09778376553013;0,0465497303987172
"490";0,0255595844861264;0,157740120498189;0,012986896705321;0,0149368849756401;0,714729751562934
"491";0,077010391988458;0,314071195911305;0,343625932814334;0,0682940025021604;0,0381433634037034
"492";0,0417225977095347;0,00663981774596307;0,00535289684288026;0,0821442035752526;0,0119809161201686
"493";0,00811622544643771;0,128189098415407;0,201272486541307;0,088312797000959;0,0187428481943945
"494";0,123206876097442;0,00395929240673666;0,0577006507231707;0,0462714605278749;1,52300407305498e-05
"495";0,135851329094856;0,0286799407148236;0,146477162318251;0,0475210892527621;0,0664166664328957
"496";0,084817481455196;0,23840643636592;0,0315602379302324;0,00417066953400416;0,111949330308047
"497";0,234918719248807;0,0071274798665764;0,10849943370735;0,036858762538424;0,146172471469253
"498";0,145270742494808;0,000216848630634049;0,134192854118176;0,0188299226969976;0,0118126173826202
"499";0,0120727615266974;0,0115451740987929;0,186990017400735;0,0323108806484664;0,415342807172036
"500";0,0539671413947467;0,0801555137624964;0,124041742920113;0,0802035879046557;0,355703727952006
"501";0,162931715266894;0,159402748762919;0,0563329131356605;0,0355541302844683;0,00430309926878053
"502";0,109057401059387;0,0840683429268785;0,0867755645568709;0,157596364863566;0,239122638599685
"503";0,117612367470953;0,09460980203754;0,00515465486499151;0,0587040710629288;0,0183257598774883
"504";0,104848951232259;0,323885922417269;6,76681822459911e-05;0,290995731950001;0,0139606900445034
"505";0,125370923153041;0,00820060401891521;0,000467918641862184;0,00314402917783977;0,0964867226649745
"506";0,0767851927233156;0,0337925567559285;0,000553739123343568;0,00804278192928841;0,0309666306044531
"507";0,0249962429878558;0,118103715041023;0,14092453713163;0,0403761483639556;0,259965211805939
"508";0,356949268882799;0,0632507739601959;0,313897300609148;0,0114073730868387;0,00901425651068352
"509";0,0564405667748366;0,0121311050103611;0,0671396169188479;0,133400807906494;0,147516014622432
"510";0,0269647253518058;0,000656419244485627;0,20171629114603;0,395420214110233;0,0126289824578501
"511";0,0910527810923947;0,21334336951878;0,013018033663268;0,0435141297064855;0,234790623034085
"512";0,0270119583590344;0,0934144651648748;0,102919045188182;0,00486713033098997;0,103434690645774
"513";0,069801975082412;0,136596364385481;0,107393263000521;0,343788976651145;0,0549692692727229
"514";0,0250202090579567;0,113585178527296;4,74211967959507e-05;0,000377065757281211;0,577515266528414
"515";0,178919004238607;0,0165283570945239;0,00513905464756016;0,0094873514287998;0,117245912117289
"516";0,289207085978262;0,0773186263670262;0,136141224833334;0,000109156912733746;0,0796511050125012
"517";0,0718700152370917;0,0430464064883109;0,105371863600941;0,0517281174223523;0,0158209060268488
"518";0,0772589034431254;0,205184884161515;0,0260899205552034;0,00499817135414283;0,0740144158084568
"519";0,0150038891834979;0,138795980871796;0,0237677880959875;0,119928406582263;0,0130374262956906
"520";0,00171809789128662;0,0226397795405677;0,0592484082213769;0,274011510390925;0,14006274431577
"521";0,0908826193446295;0,0247294610756087;0,172679115004329;0,535207932519144;0,027051403218979
"522";0,211651461302658;0,166260343528197;0,124999016028127;0,00102593887570626;0,0665035279973377
"523";0,200117554078999;0,39308903175564;0,00317483524364799;0,00805178850690727;0,0598239006926259
"524";0,000126944012943694;0,00517265153277242;0,17990086929929;0,00194830109723705;0,397498686453022
"525";0,0255595844861264;0,157740120498189;0,012986896705321;0,0149368849756401;0,714729751562934
"526";0,0262870124730353;0,0821439388562167;0,197517541946863;0,0816900817980361;0,0290412977655864
"527";0,0792878100386041;0,0758202786914645;0,210040458684785;0,00138606028192519;0,489688758901633
"528";0,0919450567283132;0,378848021567274;0,166164042272007;0,0171569704398282;0,0141432543826875
"529";0,00463778109612607;0,0668528604359202;0,0417169088045835;0,386541419604178;0,0444577891192854
"530";0,0455852096081423;0,124636655596094;0,0742916608107094;0,0245894771560288;0,189479639530326
"531";0,229631346855278;0,219910803558124;0,187986406029589;0,0702889811124082;0,0756800572653835
"532";0,0440338515568307;0,0135108281004165;0,00381238916656198;0,0590300691809407;0,000325157560646869
"533";0,109057401059387;0,0840683429268785;0,0867755645568709;0,157596364863566;0,239122638599685
"534";0,019510159195358;0,00632876772880729;0,0585068213149978;0,0789140482054198;0,208463657870262
"535";0,176485533664674;0,00586973964852123;0,000205842002829099;0,0347057162624981;0,00123933933856049
"536";0,039258543308163;0,0750583129481351;0,00372238287368929;0,0181044826784968;0,0394813624293412
"537";0,118135517009221;0,00268549819979363;0,0267410963857542;0,23842237439472;0,00352834536033446
"538";0,0453171977902148;0,0136379528720453;0,000571412074356868;0,268962862575149;0,00877496212736769
"539";0,0365992829869586;0,000689509376796583;0,178775451556893;0,409410070199116;0,0148709842961373
"540";0,00625195049288366;0,0141075940856517;0,0026978606864411;0,0277787767072618;0,0156344338494625
"541";0,12480383864731;0,0779848332547456;0,0477848794263771;0,00260339184442005;0,0205772232144456
"542";0,125613674562416;0,0808627628367849;0,139623446918932;0,176062297533323;0,0253507295541594
"543";0,0903357350375685;0,329453744956586;0,00628605122667311;0,00442722541704953;0,0370210245403486
"544";0,0848918996914559;0,00898544863275532;0,000123476582124232;0,393484302361798;0,0356211386317761
"545";0,138098505051984;0,0288650206330488;0,219372446892261;0,00332489790007512;0,111126858573351
"546";0,0134820759436178;0,056287852659865;0,00374237152165945;0,0311515105600745;0,119764709063508
"547";0,0193481472923284;0,0600965518946281;0,0796872938441423;0,213451535596011;0,367918725899666
"548";0,169596665604331;0,0404234430538436;0,00217038533384866;0,0120597991767388;0,02760561232703
"549";0,167218991339657;0,183493653738446;0,013686556540567;0,0687845820933255;0,00873681293993235
"550";0,0330495154141491;0,0616859084625141;0,116128729924845;0,0606965833096807;0,219885525943183
"551";0,17585951125107;0,0726669306530899;0,0573714162807838;0,403516922572209;0,0356991025994946
"552";0,121410808090359;0,0952081040011572;0,012358545786177;0,310802268226999;0,0812557621840216
"553";0,0737232928785256;0,164902424615095;0,0199598253001371;0,749482446111005;0,00975954427396298
"554";0,131355344217315;0,0010419822179173;0,154927047623929;0,0233170029205002;0,0945884430429607
"555";0,0151808263310014;0,0805170825566238;0,106201487304362;0,0740793665267068;0,34438250914146
"556";0,0957282409021707;0,418469926560796;0,00878129440921262;0,0017473751343788;0,310535393894208
"557";0,0198228075961065;0,0342268051962923;0,0260638449367016;0,102639131265236;0,271535190351759
"558";0,0627622474767537;0,00301562750427446;0,570168596437746;0,000143934109276957;0,138078282401094
"559";0,0142147786923102;0,0220547458527582;0,434101893522233;0,000862069161680953;0,0281801587767499
"560";0,0988853814418583;0,328131220431669;0,0335291712956763;0,00754090207665937;0,000321128074859261
"561";0,0343830835480955;0,578741701705842;0,055788072693667;0,0656973476569039;0,0922779460888088
"562";0,0577100556090529;0,0135240076084399;0,234947874232821;0,203051136668172;0,0145440335437715
"563";0,0522470791414749;0,0569261079650718;0,102680138864719;0,459768992787065;0,00270030847749985
"564";0,0424752770575026;0,184482975911115;0,0487591142985275;0,0118575510849518;0,00656383798368232
"565";0,296257957124403;0,120214061850765;0,00728054519508669;1,01856790305023e-05;0,042966688427783
"566";0,00176992940792199;0,283779617671315;0,32800931324392;0,000709344022426786;0,00458343228241137
"567";0,0372787412247292;0,12112686219913;0,000805982432789608;3,4962566589856e-05;0,544697367210425
"568";0,027705148141071;0,0078472469951968;0,378485901532327;0,0515323461811002;0,346230188523896
"569";0,426294147031969;0,00833425403562881;0,0449706465489172;0,0321591489133461;0,0291934486112292
"570";0,00502258339919102;0,0162815459415431;0,00778136494278139;0,00828729291759617;0,0772085937876055
"571";0,0756734847510025;0,0160601733017845;0,0346717833278085;0,0315554729866512;0,146192810176135
"572";0,0352185278987317;0,486906335201241;0,161828151658996;0,0211708789396947;0,0296740870901885
"573";0,136634448250342;0,0113290363605722;0,149432550362948;0,00168423574372754;0,24451650737617
"574";0,0249684911872736;0,00284718070752366;0,0661009871445001;0,297958429377551;0,275541180848599
"575";0,0196203301085971;0,0645472643349574;0,0160364033604799;0,0702331004921637;0,0388265456346374
"576";0,107628515597908;0,31076509557586;5,4783829927417e-07;0,288328260996615;0,0170290913870455
"577";0,0658861509033232;0,0425785664836984;0,0542990044579646;0,00573946036843287;0,0490183633589194
"578";0,0698750900437518;0,00667502367193006;0,25084160364467;0,302779707803247;0,014530554173292
"579";0,116376938818077;0,102182017232163;0,00118931523093392;0,080837471818877;0,0491737359064886
"580";0,00381020706434736;0,0586750278820273;0,0613008169945054;0,214436435796322;0,038129353528455
"581";0,131355344217315;0,0010419822179173;0,154927047623929;0,0233170029205002;0,0945884430429607
"582";0,156528768088788;0,0812956672976516;0,163709170295719;0,350005337878448;0,105145936030916
"583";0,139190141841539;0,461537316700578;0,00510915646238073;0,100578812270404;0,0457651523600815
"584";0,0748269053859894;0,109873098845007;0,00114045968455719;0,212918850962395;0,316389087000306
"585";0,172122566396659;0,0316985052244827;0,0381212889930864;0,339630303087883;0,112132698173387
"586";0,0120727615266974;0,0115451740987929;0,186990017400735;0,0323108806484664;0,415342807172036
"587";0,0210636579434173;0,0323987085243358;0,046671590146244;0,0185982223301065;0,542257723973322
"588";0,238353131924555;0,242650073343867;0,00729862722033851;0,0162216109909495;0,10581506949165
"589";0,0200740711623121;0,115061673923191;0,0368837757636275;0,185328491136027;0,00444073100692666
"590";0,182155323558853;0,0879077177987506;0,0701809019019897;0,0107041482829891;0,0205088474425344
"591";0,000563128300201215;0,179224490315928;0,104294362624678;0,000399801207239461;0,167365702492368
"592";0,0384506099254848;0,0352936100961835;0,25910061085797;0,0411515909195173;0,0801634360706764
"593";0,204988031002095;0,175436545827855;0,185101764225892;0,0581517961054192;0,103159948640282
"594";0,0863092980479698;0,00397635946270311;0,00836790026406732;0,288490823115224;0,139199219471048
"595";0,183116469862803;0,11490722011493;0,000765941688906498;0,216989178249995;0,128468446867859
"596";0,0867151269019838;0,0841449535048919;0,12785387902326;8,42106704821939e-05;0,00176295055416946
"597";0,0123266923112535;0,011084704495135;0,270389968144905;0,215404797463103;0,0203081718047105
"598";0,112790130460771;0,0580354249955268;0,00941831563140597;0,000317829025471713;0,261296698946746
"599";0,0224249996342594;0,161555480455113;0,00158722480110684;6,13485692038005e-05;0,263106023382785
"600";0,179808181124881;0,00202827914257984;0,0263046757280645;0,0928453805899992;6,24335935136487e-06
"601";0,223954963194737;0,157735038221101;0,0922709831995595;0,0146428937645174;0,121265906638561
"602";0,176369324129645;0,132862336349604;0,0351483672262396;0,0494509475430214;0,00619499029792855
